URL;NAME;TEACHER_OVERVIEW;TEACHER_MATERIALS;TEACHER_LESSON_PREPARATION;GRADE_SUBLEVELS;SUBJECTS;EDUCATIONAL_USE;LANGUAGES;KEYWORDS;LICENSE_URL;LICENSE_TITLE;PROVIDER;PROVIDER_SET;MATERIAL_TYPES;PRIMARY_USER;CREATE_DATE
https://oercommons.org/courseware/lesson/34110/overview;A Primer on Creative Commons Licenses;"<p>The following content is developed for satisify course requirements for the MDDE 622 course in Fall 2018.</p><p>In the era of remixing and sharing, it is important to understand how copyright and licensing impact content creation. This learning module will introduce the topic of copyright and licensing to the reader. The module will also include an introduction to Creative Commons, the tools and resource provided by CC, the CC licenses, and finally how to properly provide attribution when using CC licensed content.</p><p>The intended audience for this learning module includes faculty, instructional designers, and content&nbsp;developers who create and share educational content. This module can be embedded into instructional design courses that introduce topics such as sourcing, licensing, copyright, Creative Commons, and attribution.</p><blockquote><p><em>Note:&nbsp;</em>All content provided here is licensed under CC BY unless specified otherwise.</p></blockquote>";;;college-upper-division|graduate-professional;education;curriculum-instruction;en;Copyright|Instructional Design|Instructional Development;http://creativecommons.org/licenses/by/4.0/;cc-by;;;Module;student|teacher;2018-11-13T10:44:09
https://oercommons.org/courseware/lesson/113664/overview;Hands-On AI Projects for the Classroom:  A Guide for Computer Science Teachers;"<p>ISTE and GM have partnered to create&nbsp;<em>Hands-On AI Projects for the Classroom</em>&nbsp;guides to provide educators with a variety of activities to teach students about AI across various grade levels and subject areas. Each guide includes background information for teachers and student-driven project ideas that relate to subject-area standards.&nbsp;</p><p>The hands-on activities in the guides range from &ldquo;unplugged&rdquo; projects to explore the basic concepts of how AI works to creating chatbots and simple video games with AI, allowing students to work directly with innovative AI technologies and demonstrate their learning.&nbsp;</p>";;;graduate-professional;education;;en|ar|es;Artificial Intelligence (AI)|Computer Science|#GoOpen|Iste;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Reading;;2024-03-02T13:39:27
https://oercommons.org/courseware/lesson/105203/overview;Processed Based Assessment;"<p>Processed Based Assessment&nbsp;</p>";;;college-upper-division|graduate-professional;education;assessment;en;;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Assessment;student|teacher|administrator;2023-06-13T08:24:15
https://oercommons.org/courseware/lesson/71227/overview;Img3_edit1;"<p>DNS&nbsp;<br />Author: Jane Kruch<br />Original from:https://commons.wikimedia.org/wiki/File:Main_root_DNS_servers.JPG</p>";;;graduate-professional;computer-science;;en;;https://creativecommons.org/licenses/by-nc-sa/4.0/;cc-by-nc-sa;;;Activity/Lab;;2020-08-16T19:03:16
https://oercommons.org/courseware/lesson/77553/overview;OER Challenges & Success in the West;"<p>The challenges and successes identified in this presentation were gathered through interviews with western OER leaders and subsequent discussions as a group.&nbsp;</p>";;;community-college-lower-division|college-upper-division|graduate-professional|career-technical;management;;en;;https://creativecommons.org/licenses/by-nd/4.0/;cc-by-nd;;;Teaching/Learning Strategy;;2021-02-24T16:43:06
https://oercommons.org/courseware/lesson/71228/overview;Img1_edit2;"<p>DNS&nbsp;<br />Author: Vibintsm<br />Original from:https://commons.wikimedia.org/wiki/File:Dns-server-hierarchy.gif</p>";;;graduate-professional;computer-science;;en;;https://creativecommons.org/licenses/by-nc-sa/4.0/;cc-by-nc-sa;;;Activity/Lab;;2020-08-16T19:09:40
https://oercommons.org/courseware/lesson/80423/overview;Input/Output and Middleware;"<p>This material is an introduction to storage formats and I/O in a climate and weather context.&nbsp;</p><p>It was presented by <a href=""http://www.reading.ac.uk/computer-science/staff/dr-luciana-pedro"">Luciana Rocha Pedro</a>&nbsp;in the <a href=""http://hps.vi4io.org/events/2020/esiwace-school"">2020 Summer School on Effective HPC for Climate and Weather</a> and it is part of the&nbsp;<a title=""https://www.esiwace.eu/"" rel=""ugc nofollow"" href=""https://www.esiwace.eu/"">ESiWACE</a> project.&nbsp;</p><p>ESiWACE is funded by the European Union&#39;s Horizon 2020 research and innovation programme under grant agreement No. 823988.</p>";;;graduate-professional;computer-science|life-science|atmospheric-science;;en;;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Activity/Lab;;2021-05-15T16:46:11
https://oercommons.org/courseware/lesson/115231/overview;State Guidance for Understanding Artificial Intelligence in K-12 Schools:  Michigan;<p>Several State Departments of Education have published guides for understanding issues around AI in education, including privacy, security, transparency, accessibility, and keeping humans at the center of learning. These and related resources are being curated on the #GoOpen Hub and are freely available and openly licensed.</p>;;;graduate-professional;education;other;en;AI-PD|Artificial Intelligence (AI)|Goopen|#GoOpen Michigan;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Reading;administrator;2024-04-14T13:46:34
https://oercommons.org/courseware/lesson/115232/overview;Digital Promise Executive Summary:  A Look at AI Literacy, and AI and Digital Equity;"<p>This one-pager summarizes Digital Promise&#39;s vision for Artificial Intelligence in education. Digital Promise is focused on AI in education to foster a future where every person engages in sustained and impactful experiences of powerful learning that lead to a life of well-being, fulfillment, and economic mobility.</p>";;;graduate-professional;education;professional-development;en;AI-PD|Artificial Intelligence (AI)|Digital Promise|Goopen;https://creativecommons.org/licenses/by-nc-nd/4.0/;cc-by-nc-nd;;;Reading;teacher|administrator|librarian;2024-04-14T13:55:15
https://oercommons.org/courseware/lesson/115233/overview;Leading AI Implementation in K-12: Best Practices for Technology Directors;"<p>Andrew Marcinek is an innovative K-12 leader, author, and national speaker. His work is focused on the intersection of instructional design and Technology.&nbsp; This article, published in Medium in March 2024, discusses best practices for K-12 Technology Directors when leading an Artificial Intelligence implementation for their district.</p>";;;graduate-professional;education;;en;AI-PD|Artificial Intelligence (AI)|Goopen|Technology;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Reading;;2024-04-14T14:03:08
https://oercommons.org/courseware/lesson/112814/overview;Home Base document - Accessibility in OER - Higher Education - Spring 2024 Cohort;"<p>This resource will contain all of the links and resources from the&nbsp;Accessibility in OER - IHE Spring 2024 Cohort webinar series.&nbsp;</p>";;;graduate-professional|adult-education;educational-technology;;en;Accessibility|Udl;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Student Guide;;2024-02-14T21:44:53
https://oercommons.org/courseware/lesson/18080/overview;Question Bank on WSN;"<p>Question sets on Paper 1 and Paper 3 &amp; PPT 1</p>";;;graduate-professional;engineering;curriculum-instruction;en;Peas|Security Attacks|WSN;http://creativecommons.org/licenses/by-nc-nd/2.5/in/;cc-by-nc-nd;;;Module;student|teacher;2017-10-24T23:58:44
https://oercommons.org/courseware/lesson/18297/overview;Wireless sensor network- energy efficient data gathering.;"<p><strong>Abstract&mdash; Wireless sensor networks are mainly resource constrained with less memory space, limited power supply, processing speed and availability of bandwidth for communication. One of the most important challenges in wireless sensor networks is to design energy-efficient data gathering&nbsp;a network which increases the lifetime of wireless sensor networks. Due to an enormous deployment of sensors, a tremendous data is<br />generated by these sensor networks. Processing and transportation of such a huge data increase the energy consumption of sensor nodes along with an increase in network traffic. It is observed that processed data requires less power as compared to transmitting data in the wireless medium. Hence, it is more significant to apply compressed sensing algorithm at sensing node. Compressive sensing (CS) technique generates a sparse signal of few nonzero samples from the original signal at sub-Nyquist sampling rate where reconstruction of the original signal is possible even with few sparse samples. Thus, all the necessary and more accurate<br />information can be obtained from the data gathered by wireless sensor networks with less number of samples. In this paper, we compare three types of data gathering technique.</strong></p>";;;graduate-professional;engineering;curriculum-instruction;en;Compressive Sensing|Digital Signal Processing|Sub-Nyquist Sampling Theorem|Wireless Sensor Network (WSN);http://creativecommons.org/licenses/by-nc-nd/2.5/in/;cc-by-nc-nd;;;Module;student|teacher;2017-11-01T03:18:46
